id_user,id_business,review_rating,review_date,id,year,processed_text,sentiment
64827,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-07-17 01:29:42.374,2440,2019,nice atmosphere good food,POSITIVE
74604,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,2,2021-05-19 18:23:09.435,2443,2021,didnt get chance eat food could still good service stunk waiter priority something going back kept bringing chip salsa taking table order minute getting order left waiter said process could took whole section order matter minute table people table section take simple order bummer,NEGATIVE
74605,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,3,2021-03-09 00:42:29.578,2444,2021,ordered long island iced tea ok good mixture also ordered cucumber mint lemonade tasty food ordered steak lobster fajitas okay lobster came smelling bit fishy apprehensive steak seasoned tender like stew meat cut steak also ordered chicken kabob mostly chicken little vegetable chicken dry seasoned well bartender attentive stop moving want give four star bartender bit food mediocre,NEGATIVE
74606,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2021-01-30 02:19:50.792,2445,2021,margarita great tequila cant put together good one great menu easy find something like unfortunately everyone table agreed dinner overcooked id recommend place sure service great food mostly great wasnt terribly expensive,POSITIVE
74607,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-03-12 02:41:29.219,2446,2021,friend loved place went happy hour got happy full delicious half price drink appetizer patio comfortable others enjoyed sitting indoors tucked away bustle duval st staying longer wed definitely repeat experience,POSITIVE
74608,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-02-20 23:43:40.008,2447,2021,delicious food environment best chimichanga l ever see baby chicken restaurant loved,POSITIVE
74609,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-10 21:02:08.079,2448,2020,well priced mexican restaurant bar located duval street happy hour half priced drink apps laid back setting great service recommend place watch rooster running around floor,POSITIVE
74610,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2021-04-10 15:13:33.587,2449,2021,pretty good ate happy hour nacho huge chocolate cake coffee ice cream bit hit,POSITIVE
74611,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,3,2021-06-10 03:29:39.228,2450,2021,wasnt bad wasnt good drink good though there,NEGATIVE
74612,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,3,2020-12-07 00:18:50.070,2451,2020,meh favorite place ordered couple jalapeno margarita wasnt expected anticipated fresh cut jalapeno instead gave u pureed jalapeno lime juice also ordered beef nacho little burnt ate little bit wont return thats alright wasnt u nice staff though maria server doll,NEGATIVE
74613,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2021-02-10 13:06:14.128,2452,2021,decent meal reasonable price husband came nov covid tried spend time end duval end seems touristy nice open outdoor area eat although indoor seating area service friendly prompt fish sandwich bean rice nice piece fresh flaky fish didnt eat bun husband taco salad enjoyed also margarita rock tasty strong enough would eat,POSITIVE
74614,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-03-30 11:18:26.893,2453,2021,always great service food value nice open air dining spot,POSITIVE
74615,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-11 18:29:03.257,2454,2020,great food price apps happy hour pm taco tuesday special fun margarita flavor,POSITIVE
74616,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-08-27 15:34:34.732,2455,2020,food dream made lot vegetarian option pina coladas phenomenal salsa fresh best ever restaurant staff friendly service quick never let u run water drink chip salsa,POSITIVE
74617,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2020-12-19 16:29:52.808,2456,2020,food delicious service slow werent busy request chip pico de gallo time responded credit card machine went waitress said minute luckily enough cash pay bill,NEGATIVE
74618,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,3,2021-04-14 19:19:39.127,2457,2021,outside seating everyone group enjoyed food chip queso queso runny watered ordered coconutpineapple mojito expected creamy seemed consistency issue withboth ifmy choice bathroom inviting busy pleased say everyone group enjoyed food portion looked good presentation appealing,POSITIVE
74619,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-03-07 17:11:56.556,2458,2021,food good errant rooster scrapping little bit definitely add ambience rooster harmed making review,POSITIVE
74620,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2020-12-08 14:17:02.769,2459,2020,great mexican food area place somewhat authentic somewhat americanized usual american mexican food favorite plus unique dish mexican lasagna great staff friendly everything seemed clean well organized would go,POSITIVE
74621,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-12-22 13:03:39.521,2460,2020,loved great place stop drink get food everything thst went u looked great go back food next visit service best,POSITIVE
74622,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-06-26 14:08:08.224,2461,2020,great happy hour beer wine special appetizer chip salsa super fresh yummy conch fritter also great service quick friendly margarita delicious would return,POSITIVE
74623,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-03-08 15:42:16.918,2462,2021,great food attentive staff nicely decorated outside,POSITIVE
74624,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-07-01 21:36:29.417,2463,2019,directly duval table practically sidewalk people watching definitely spectator sport come happy hour enjoy half price appetizer soup salad mostly every drink beer wine could think including sangria soup special board shrimp crab best seafood based soup ive ever life miss kw,POSITIVE
74625,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-01-22 14:59:16.089,2464,2021,wonderful food service nice drink good service love salsa enchilada,POSITIVE
74626,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-21 00:59:14.906,2465,2020,wife visited key west san francisco vegetarian absolutely loved vegetarian item ordered even salsa chip much better anything recommend place visit visiting key west made nice arrangement due covid restriction,POSITIVE
74627,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-01-03 21:01:45.423,2466,2020,great mexican food fast service good bad wallet either,NEGATIVE
74628,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-06-14 14:46:24.685,2467,2020,guacamole crab cake queso great nice atmosphere cheap happy hour pm,POSITIVE
74629,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,3,2020-11-21 23:45:35.540,2468,2020,different spin mexican cuisine chip salsa good atmosphere great server slow come back refill drink didnt regular taco,POSITIVE
74630,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-07-29 02:27:16.845,2469,2020,great food great service excellent key lime pie prickly pear margarita sooo good,POSITIVE
74631,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2021-01-08 02:24:46.979,2470,2021,yummy food fast service delicious salsa,POSITIVE
74632,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2021-02-03 00:05:14.736,2471,2021,great outdoor place bartender carlos make great mojito friendly service carlos,POSITIVE
74633,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-08-11 05:18:37.526,2472,2020,dinner place great price affordable place super nice service good mexican lasagna santafe carne adovoda fried banana dessert everything delicious food hot point recommended,POSITIVE
74634,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-10-21 15:25:13.005,2473,2020,highly recommend place service excellent food delicious found best drink price,POSITIVE
74635,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-08-22 18:37:59.895,2474,2020,thanks luis staff restaurant rock excellent attention food great never tasted flavor highly recommend,POSITIVE
74636,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,3,2021-03-10 02:52:48.828,2475,2021,service slow taking order even acknowledging u food great good,NEGATIVE
74637,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-01-08 21:10:44.550,2476,2021,enjoyed everything taco tuesday best salsa,POSITIVE
74638,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-15 18:42:00.672,2477,2020,baja taco magnificent house margarita fine tasty joshua gave fantastic service,POSITIVE
74639,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-05-02 00:41:07.285,2478,2019,wonderful day key west finding place vegetarian option stumble upon place nice place good music ambience near duval street ordered quesadilla cheese veggie nice also ordered veggieladas basically vegetarian enchilada accompanied rice bean overall flavorful dish also ordered virgin margarita good choice since sour,POSITIVE
74640,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-21 00:27:36.501,2479,2020,youre looking great food amazing drink place ive many restaurant none compare restaurant friendly staff great food portion surely make place stand,POSITIVE
74641,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-04-20 23:21:32.460,2480,2021,nice place tamale taco,POSITIVE
74642,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-03-22 11:38:57.862,2481,2019,cozy place great choice food drink excellent service,POSITIVE
74643,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-01-21 05:47:30.620,2482,2021,great food reasonable price good service,POSITIVE
74644,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-11-18 20:37:39.622,2483,2020,hand delicious authentic mexican food ive ever service amazing must visit,POSITIVE
74645,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-01-22 17:24:31.393,2484,2021,bartender great queso fundido delicious,POSITIVE
74646,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-06-03 21:59:28.938,2485,2020,came family really liked place good food overly pricey service also good kid menu chicken nugget french fry kid dont eat mexican food id definitely eat,POSITIVE
74647,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-10-02 16:26:10.673,2486,2020,really good fish taco kind delicious fast friendly service loved margarita,POSITIVE
74648,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-11-03 08:08:35.466,2487,2020,great place great atmosphere service server friendly attentive definitely back next visit key west oh pina colada best everr,POSITIVE
74649,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-10-20 20:04:00.429,2488,2020,maria great job waiting u return mexican lasagna delicious,POSITIVE
74650,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-02-07 19:19:48.508,2489,2021,food authentic drink stiff good time,POSITIVE
74651,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-02-06 21:18:41.010,2490,2021,smashed food,NEGATIVE
74652,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2020-08-13 21:56:20.355,2491,2020,cute place friendly staff read sone good review ordered traditional taco one wgrilled shrimp grilled fish shrimp taco awesome little disappointed fish taco fish overcooked hardly taste except dressing came hadnt wouldve gotten star,NEGATIVE
74653,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,1,2020-12-19 15:24:31.836,2492,2020,server nice positive thing say,POSITIVE
74654,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-20 19:45:35.855,2493,2020,great drink great food must try fajita combo yummy,POSITIVE
74655,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-02-06 01:03:05.041,2494,2019,great excellent food friendly staff happy hour great appetizer specialsbig plate,POSITIVE
74656,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-10-01 14:05:05.611,2495,2020,best mexican food island love mango margarita malika offer best service,POSITIVE
74657,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2021-01-28 16:18:36.409,2496,2021,good service food lacking flavor,NEGATIVE
74658,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-07-02 18:55:36.193,2497,2019,taco tuesday fried fish taco best grilled chicken worst hot tree fan keep reasonably ok temperature wise,POSITIVE
74659,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-12-11 18:32:30.607,2498,2020,must go tuesday street taco excellent churrasco,POSITIVE
74660,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-06-03 11:32:41.108,2499,2021,employee food great,POSITIVE
74661,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-08-23 16:58:36.598,2500,2020,food improved year ago addition alcohol tequila assortment awesome,POSITIVE
74662,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2020-12-29 01:18:18.745,2501,2020,pretty good mexican food suitable vegetarian,POSITIVE
497720,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2020-12-29 01:18:18.745,2502,2020,pretty good mexican food suitable vegetarian,POSITIVE
74663,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-10-28 13:30:44.885,2503,2020,fun open air place visit duval street staff friendly gracious,POSITIVE
74664,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,2,2020-08-10 12:28:46.960,2504,2020,ok salsa good good hungry drunk way better mexican food option elsewhere friendly staff,POSITIVE
74665,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-10-11 01:17:05.737,2505,2020,loved covid precaution cocktail coconut mojito service food chipotle chicken quesadilla,POSITIVE
74666,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-22 08:56:43.803,2506,2020,excellent place great salsa best authentic mexican food ive ever,POSITIVE
74667,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-10-30 11:33:45.678,2507,2020,food excellent plentiful service outstanding,POSITIVE
74668,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-04-06 15:26:31.109,2508,2021,great food crowded,POSITIVE
74669,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-09 00:40:18.617,2509,2020,walked expections ordered pulled pork chimechanga delicious,POSITIVE
74670,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-05 02:27:23.300,2510,2020,moved area finally found really good mexican restauranttheir appetizer goodtheir taco phenomenalstaff nice,POSITIVE
74671,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-06-29 17:11:48.798,2511,2020,best mahi taco ever lunch bar everyone super friendly accommodating course observing health safety precaution anazing skinny margs salsa crazy fresh spicy enough must go kw,POSITIVE
74672,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-02-16 00:40:32.988,2512,2021,good food joshua excellent server,POSITIVE
74673,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2021-03-27 01:14:27.180,2513,2021,good food centrally located duval st,POSITIVE
74674,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-07-10 00:46:49.573,2514,2020,delicious food nice atmosphere great tequila selection lot cocktail special,POSITIVE
74675,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2020-10-24 11:40:11.501,2515,2020,really good food lot price reasonable well,POSITIVE
74676,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,3,2021-05-30 04:24:33.180,2516,2021,ok nothing write home,NEGATIVE
74677,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-10-11 01:12:34.084,2517,2019,enjoyed best mexican meal ever evening freshest ingredient flavorful perfect portion size happy service team waiter chased two block away return left behind bag credit card wish place hour home key west must visit,POSITIVE
74678,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-12-02 02:27:25.796,2518,2020,excellence tequila great mexican food awesome gem duval street key west,POSITIVE
74679,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-09 16:55:31.169,2519,2020,fantastic food huge portion great selection tequila delicious margarita,POSITIVE
74680,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-02-13 12:04:05.024,2520,2019,stopped quick bite refreshment,POSITIVE
74681,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2020-12-21 20:15:06.154,2521,2020,good food service,POSITIVE
74682,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-10-02 13:52:51.475,2522,2020,health cautious clean food great,POSITIVE
74683,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-08-25 13:02:38.723,2523,2019,loved loved sitting outside watching real chicken clean ground lol thought awesome like part staff oh yes food delicious staff wonderful truly recommend restaurant back,POSITIVE
74684,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-02-12 22:52:54.775,2524,2021,food awesome gabby great,POSITIVE
74685,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-02-21 22:36:24.514,2525,2021,excellent service,POSITIVE
74686,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-02-16 15:35:47.224,2526,2020,totally legit far best taste area friendly fast hurry enjoy food atmosphere forget,POSITIVE
74687,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2018-12-23 16:15:26.810,2527,2018,decent place traditional menu overweight fish plus reasonably priced fast friendly service even wine list acceptable location perfect duval center everything table front porch practically street little elevated try get one endless fun watching life duval flowing,POSITIVE
74688,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-08-21 17:27:15.164,2528,2020,best mexican food fl awesome service,POSITIVE
74689,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-12-10 12:39:45.287,2529,2019,great food open patio plus interior seating waitress brenda friendly efficient charming chicken shrimp burrito queso appetizer enough two sangria good,POSITIVE
74690,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-02-14 00:54:07.659,2530,2021,great atmosphere people food,POSITIVE
74691,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,2,2020-07-18 22:27:22.006,2531,2020,food disappointment server nice drink ok,NEGATIVE
74692,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-04-13 12:52:07.272,2532,2019,great mexican food good friendly service good menu salad fresh good proportion great location back madness main road live music good thing happy hour offer really good value money good food good service good cool location nearly star,POSITIVE
74693,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-07-08 17:37:53.289,2533,2020,good tostada quesadilla delicious salsa,POSITIVE
74694,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-10-15 23:43:50.086,2534,2019,great service nice food quick delivery table impressed come back chicken walking around fun,POSITIVE
74695,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-03-16 20:08:22.669,2535,2021,taco tuesday awesome,POSITIVE
74696,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2020-06-14 19:29:17.398,2536,2020,bit pricey pretty good outdoor seating,POSITIVE
74697,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2020-01-20 22:51:58.947,2537,2020,chicken fajitas didnt flavor expected service good chip salsa good,NEGATIVE
74698,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-02-06 14:43:07.124,2538,2019,guacamole good service lacking great place people chicken watch patio,NEGATIVE
74699,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-02-22 18:50:51.993,2539,2020,best mexican food ive ever ive mexican food north america,POSITIVE
74700,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,1,2020-09-08 12:05:44.402,2540,2020,heavy greasy would recommend location,NEGATIVE
74701,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-06-22 01:39:24.757,2541,2020,love place seems like barcafe do xx cerveza,POSITIVE
74702,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-08-02 21:17:31.668,2542,2020,nice place door door seating friendly good food drink,POSITIVE
74703,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-16 20:22:38.853,2543,2020,get guacamole cute patio,POSITIVE
74704,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-09-09 19:28:03.955,2544,2019,came birthday food fantastic owner doll went beyond found birthday brought desert ballons made night end magical note spot beautiful intimate still middle action,POSITIVE
74705,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-06-30 14:59:27.651,2545,2019,great mexican restaurant friendly staff beef nacho platter could easily served people excellent good selection beer large selection tequila,POSITIVE
74706,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-03-07 01:58:23.204,2546,2021,loved food people chicken,POSITIVE
74707,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-08-21 22:37:01.734,2547,2020,good enchilada verde good get guacamole,POSITIVE
74708,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,3,2018-12-21 17:49:05.875,2548,2018,old town perfect location grab quick bite eat caution service rather slow food best find key west would think far south almost far south go united state mexican would better interesting fling menu would almost recommend drinking eating decent happy hour special want go try food happy hour half price drink half price make food cheaper,NEGATIVE
74709,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-02-26 02:01:31.776,2549,2021,long line worth wait,NEGATIVE
74710,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-07-23 15:41:15.498,2550,2019,half price appetizer happy hour awesome girl ordered many couldnt eat pleased themand drink value quality kind service amazing definitely visit restaurant visit key west,POSITIVE
74711,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-12-25 23:58:02.822,2551,2020,good food great staff,POSITIVE
74712,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-10-16 03:09:16.622,2552,2019,margarita burrito great ate place twice vacation service food great,POSITIVE
74713,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-04-03 02:27:03.060,2553,2019,surprisingly good long hole wall place free chip salsa mediocre margarita fajita good service nice selection hot sauce pleasant fansupported breezy porch could come week longterm visitor key west price lower food thats ratio like,POSITIVE
74714,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2018-07-07 11:35:13.549,2554,2018,julian life saver angel food fresh tasty chicken taco think something special chip ive never chip better texture chip unique thicker salty course chip actually taste like corn love place atmosphere incites trust loyalty back love julian,POSITIVE
74715,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-07-22 12:02:18.329,2555,2019,best skirt steak ever service well average menu many tasty dish choose dont leave without trying guacamole homemade chip,POSITIVE
74716,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2021-05-07 18:45:26.512,2556,2021,amazing food,POSITIVE
74717,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2018-03-08 00:41:17.272,2557,2018,place came great releif vegan like u duval street food service equally good,POSITIVE
74718,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-06-25 23:46:06.697,2558,2020,food really good waitress maria awesome,POSITIVE
74719,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-08-22 03:51:28.794,2559,2019,best mojito ever drank florida great attention server highly recommend restaurant key west,POSITIVE
74720,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2020-09-26 19:27:49.267,2560,2020,good place service great food good,POSITIVE
74721,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-03-08 22:06:14.414,2561,2019,say happy hour happy hour staff great feel like family owned restaurant smell food cooking waft air delicious,POSITIVE
74722,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-07-02 21:40:05.004,2562,2020,big portion attractive place attentive wait staff,POSITIVE
74723,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,1,2020-02-17 22:35:40.787,2563,2020,really bland weak margarita little spice stick beer go upside customer service good,NEGATIVE
74724,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-12-28 11:55:57.009,2564,2020,chimichanga awesome,POSITIVE
74725,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-08-09 00:16:28.561,2565,2019,daughter jorja wanted eat place driving hour surprised attitude older snotty people grew coming key west dealt crowd nothing irritating table drunk stare year old look menu woman restaurant beautiful atmosphere wonderful table cause leave put sour taste mouth,POSITIVE
74726,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2018-09-01 13:57:28.356,2566,2018,food absolutely delicious waiter awesome food came fairly fast owner made way table chatted group also restaurant delicious great people work,POSITIVE
74727,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-01-28 17:44:48.949,2567,2020,like mexican food definite stop recommend fish taco,NEGATIVE
74728,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,3,2016-07-25 18:16:49.310,2568,2016,went dinner sunday evening arrived rush quickly filled within minute food good little pricey table outside mature tree bird fly overhead service acceptable staff friendly bad place use dressing,NEGATIVE
74729,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-12-19 21:40:40.666,2569,2019,good mexican american food great margarita,POSITIVE
74730,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-07-01 10:44:06.661,2570,2020,delicious food best mojito ever,POSITIVE
74731,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-09-20 01:28:39.225,2571,2020,great food nice place,POSITIVE
74732,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-01-01 21:47:19.447,2572,2020,great food excellent customer service,POSITIVE
74733,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-10-30 13:39:01.861,2573,2020,great margarita,POSITIVE
74734,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-12-28 21:04:32.785,2574,2019,great food good service,POSITIVE
74735,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-08-17 08:31:14.155,2575,2019,went taco tuesday happy taco option beef burrito could improved service also slow time even struggled get table end pay,NEGATIVE
74736,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-05-27 01:04:07.050,2576,2019,service good specialty drink tasty need stop walking place look quiet enough place u,POSITIVE
74737,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-07-06 18:57:35.398,2577,2020,everything made fresh everyday awesome,POSITIVE
74738,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2018-11-08 17:46:42.287,2578,2018,charming little cafe right duval delicious food excellent service highly recommend,POSITIVE
74739,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-10-10 02:56:28.238,2579,2020,good ambience tequila,POSITIVE
74740,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-02-21 02:43:03.947,2580,2020,food great staff friendly drink good ambience wascool,POSITIVE
74741,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-11-11 18:33:42.300,2581,2019,food good good service,POSITIVE
74742,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2018-05-28 13:23:52.242,2582,2018,come enjoy small place friendly staff good food owner julian great person take care costumer like family thanks,POSITIVE
125272,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2018-05-28 13:23:52.242,2583,2018,come enjoy small place friendly staff good food owner julian great person take care costumer like family thanks,POSITIVE
74743,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-05-30 02:27:50.956,2584,2019,good service foodloved happy hour affordable place eat,POSITIVE
74744,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-07-14 01:37:43.806,2585,2019,good food service must want mexican food key west,POSITIVE
74745,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2020-07-06 23:54:14.818,2586,2020,awesome food great service,POSITIVE
74746,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2018-08-31 23:18:36.987,2587,2018,went around pm happy hour great fast service dog friendly brought bowl ice water two dog excellent,POSITIVE
74747,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-08-16 02:46:03.204,2588,2019,always excellent customer service fantastic food,POSITIVE
74748,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2019-06-21 21:39:13.440,2589,2019,key west vibe outdoors full umbrella fan felt great chicken chimichanga chimichurri steak quesadilla awesome service also good definitely back soon,POSITIVE
74749,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,1,2019-05-07 02:07:31.949,2590,2019,way mexican restaurant california good share mexican food ordered vegetarian fajitas vegetable sauted half done requested corn tortilla got flour tortilla wife ordered tostada bland food even little spicy asked server jalapeos never got would come,NEGATIVE
74750,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,5,2017-12-02 19:42:49.626,2591,2017,first time coming server luis amazing assisted picking meal recommendation everything id def recommend place every anyone,POSITIVE
74751,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2018-11-21 03:07:17.330,2592,2018,excellent queso taco tuesday friendly service tasty food well worth visit,POSITIVE
74752,0x88d1b6e9c10dfea9:0x11716c4f6eff40db,4,2019-12-03 21:19:30.593,2593,2019,food price good,POSITIVE
